date,state,district,pincode,demo_age_5_17,demo_age_17_
23-12-2025,Kerala,Kozhikode,673521,1,8
23-12-2025,Kerala,Kozhikode,673522,0,18
23-12-2025,Kerala,Kozhikode,673526,0,4
23-12-2025,Kerala,Kozhikode,673541,0,21
23-12-2025,Kerala,Kozhikode,673574,1,18
23-12-2025,Kerala,Kozhikode,673601,1,8
23-12-2025,Kerala,Kozhikode,673612,0,21
23-12-2025,Kerala,Kozhikode,673615,0,2
23-12-2025,Kerala,Kozhikode,673616,0,7
23-12-2025,Kerala,Kozhikode,673620,1,17
27-12-2025,Kerala,Kozhikode,673018,0,2
27-12-2025,Kerala,Kozhikode,673027,1,22
27-12-2025,Kerala,Kozhikode,673106,2,5
27-12-2025,Kerala,Kozhikode,673305,0,5
27-12-2025,Kerala,Kozhikode,673308,1,12
27-12-2025,Kerala,Kozhikode,673502,0,6
27-12-2025,Kerala,Kozhikode,673503,0,6
27-12-2025,Kerala,Kozhikode,673504,0,5
27-12-2025,Kerala,Kozhikode,673506,2,28
27-12-2025,Kerala,Kozhikode,673529,0,12
27-12-2025,Kerala,Kozhikode,673574,0,12
27-12-2025,Kerala,Kozhikode,673603,0,9
27-12-2025,Kerala,Kozhikode,673611,3,21
27-12-2025,Kerala,Kozhikode,673613,1,14
27-12-2025,Kerala,Kozhikode,673632,0,4
14-12-2025,Kerala,Kozhikode,673003,0,1
14-12-2025,Kerala,Kozhikode,673008,0,1
14-12-2025,Kerala,Kozhikode,673027,0,2
14-12-2025,Kerala,Kozhikode,673301,0,1
14-12-2025,Kerala,Kozhikode,673304,0,1
14-12-2025,Kerala,Kozhikode,673601,0,1
20-12-2025,Kerala,Kozhikode,673001,0,4
20-12-2025,Kerala,Kozhikode,673008,2,19
20-12-2025,Kerala,Kozhikode,673011,0,2
20-12-2025,Kerala,Kozhikode,673014,0,6
20-12-2025,Kerala,Kozhikode,673028,2,7
20-12-2025,Kerala,Kozhikode,673105,0,5
20-12-2025,Kerala,Kozhikode,673315,1,8
20-12-2025,Kerala,Kozhikode,673501,1,4
20-12-2025,Kerala,Kozhikode,673502,2,5
20-12-2025,Kerala,Kozhikode,673506,4,12
20-12-2025,Kerala,Kozhikode,673507,5,19
20-12-2025,Kerala,Kozhikode,673517,0,7
20-12-2025,Kerala,Kozhikode,673523,1,3
20-12-2025,Kerala,Kozhikode,673574,0,15
20-12-2025,Kerala,Kozhikode,673582,3,15
20-12-2025,Kerala,Kozhikode,673603,1,7
20-12-2025,Kerala,Kozhikode,673604,0,2
20-12-2025,Kerala,Kozhikode,673613,0,7
20-12-2025,Kerala,Kozhikode,673633,0,6
21-12-2025,Kerala,Kozhikode,673503,0,2
21-12-2025,Kerala,Kozhikode,673661,0,1
22-12-2025,Kerala,Kozhikode,673005,1,10
22-12-2025,Kerala,Kozhikode,673007,1,16
22-12-2025,Kerala,Kozhikode,673018,0,1
22-12-2025,Kerala,Kozhikode,673019,3,19
22-12-2025,Kerala,Kozhikode,673032,2,5
22-12-2025,Kerala,Kozhikode,673104,2,21
22-12-2025,Kerala,Kozhikode,673106,0,4
22-12-2025,Kerala,Kozhikode,673309,0,17
22-12-2025,Kerala,Kozhikode,673315,0,9
22-12-2025,Kerala,Kozhikode,673328,0,2
22-12-2025,Kerala,Kozhikode,673524,0,3
22-12-2025,Kerala,Kozhikode,673571,1,22
22-12-2025,Kerala,Kozhikode,673586,2,9
22-12-2025,Kerala,Kozhikode,673601,0,11
22-12-2025,Kerala,Kozhikode,673661,0,17
13-12-2025,Kerala,Kozhikode,673001,0,4
13-12-2025,Kerala,Kozhikode,673005,2,2
13-12-2025,Kerala,Kozhikode,673010,0,6
13-12-2025,Kerala,Kozhikode,673012,0,3
13-12-2025,Kerala,Kozhikode,673015,3,5
13-12-2025,Kerala,Kozhikode,673016,0,4
13-12-2025,Kerala,Kozhikode,673027,0,8
13-12-2025,Kerala,Kozhikode,673028,1,7
13-12-2025,Kerala,Kozhikode,673101,0,1
13-12-2025,Kerala,Kozhikode,673106,0,2
13-12-2025,Kerala,Kozhikode,673302,0,1
13-12-2025,Kerala,Kozhikode,673315,0,6
13-12-2025,Kerala,Kozhikode,673323,0,1
13-12-2025,Kerala,Kozhikode,673502,0,1
13-12-2025,Kerala,Kozhikode,673523,1,2
13-12-2025,Kerala,Kozhikode,673524,1,3
13-12-2025,Kerala,Kozhikode,673580,1,3
13-12-2025,Kerala,Kozhikode,673585,0,2
13-12-2025,Kerala,Kozhikode,673601,0,3
13-12-2025,Kerala,Kozhikode,673602,2,4
13-12-2025,Kerala,Kozhikode,673614,0,5
13-12-2025,Kerala,Kozhikode,673620,2,5
13-12-2025,Kerala,Kozhikode,673631,0,7
13-12-2025,Kerala,Kozhikode,673633,0,4
13-12-2025,Kerala,Kozhikode,673661,0,4
17-12-2025,Kerala,Kozhikode,673002,1,2
17-12-2025,Kerala,Kozhikode,673020,0,2
17-12-2025,Kerala,Kozhikode,673021,0,5
17-12-2025,Kerala,Kozhikode,673029,0,3
17-12-2025,Kerala,Kozhikode,673104,3,23
17-12-2025,Kerala,Kozhikode,673303,0,9
17-12-2025,Kerala,Kozhikode,673323,1,2
17-12-2025,Kerala,Kozhikode,673502,0,8
17-12-2025,Kerala,Kozhikode,673504,1,18
17-12-2025,Kerala,Kozhikode,673507,2,37
17-12-2025,Kerala,Kozhikode,673541,1,14
17-12-2025,Kerala,Kozhikode,673542,1,31
17-12-2025,Kerala,Kozhikode,673573,1,33
17-12-2025,Kerala,Kozhikode,673582,0,6
17-12-2025,Kerala,Kozhikode,673603,1,12
17-12-2025,Kerala,Kozhikode,673620,0,14
25-12-2025,Kerala,Kozhikode,673012,0,4
25-12-2025,Kerala,Kozhikode,673017,0,1
25-12-2025,Kerala,Kozhikode,673317,1,3
25-12-2025,Kerala,Kozhikode,673328,0,2
25-12-2025,Kerala,Kozhikode,673513,1,3
25-12-2025,Kerala,Kozhikode,673580,0,1
31-12-2025,Kerala,Kozhikode,673010,1,5
31-12-2025,Kerala,Kozhikode,673012,0,7
31-12-2025,Kerala,Kozhikode,673029,1,6
31-12-2025,Kerala,Kozhikode,673101,0,3
31-12-2025,Kerala,Kozhikode,673102,1,9
31-12-2025,Kerala,Kozhikode,673104,1,31
31-12-2025,Kerala,Kozhikode,673303,0,16
31-12-2025,Kerala,Kozhikode,673309,0,13
31-12-2025,Kerala,Kozhikode,673317,0,9
31-12-2025,Kerala,Kozhikode,673502,0,6
31-12-2025,Kerala,Kozhikode,673503,0,2
31-12-2025,Kerala,Kozhikode,673505,0,6
31-12-2025,Kerala,Kozhikode,673517,2,11
31-12-2025,Kerala,Kozhikode,673522,1,14
31-12-2025,Kerala,Kozhikode,673527,0,4
31-12-2025,Kerala,Kozhikode,673582,0,21
31-12-2025,Kerala,Kozhikode,673613,0,4
31-12-2025,Kerala,Kozhikode,673632,0,7
01-01-2026,Kerala,Kozhikode,673002,0,1
01-01-2026,Kerala,Kozhikode,673007,0,17
01-01-2026,Kerala,Kozhikode,673017,1,6
01-01-2026,Kerala,Kozhikode,673027,0,23
01-01-2026,Kerala,Kozhikode,673028,0,23
01-01-2026,Kerala,Kozhikode,673103,0,11
01-01-2026,Kerala,Kozhikode,673105,0,9
01-01-2026,Kerala,Kozhikode,673301,1,12
01-01-2026,Kerala,Kozhikode,673303,2,16
01-01-2026,Kerala,Kozhikode,673305,0,4
01-01-2026,Kerala,Kozhikode,673307,0,14
01-01-2026,Kerala,Kozhikode,673309,1,13
01-01-2026,Kerala,Kozhikode,673513,3,19
01-01-2026,Kerala,Kozhikode,673523,1,14
01-01-2026,Kerala,Kozhikode,673526,0,4
01-01-2026,Kerala,Kozhikode,673602,2,26
01-01-2026,Kerala,Kozhikode,673603,0,15
01-01-2026,Kerala,Kozhikode,673611,0,24
01-01-2026,Kerala,Kozhikode,673613,1,9
01-01-2026,Kerala,Kozhikode,673639,0,3
01-01-2026,Kerala,Kozhikode,673655,1,14
01-01-2026,Kerala,Kozhikode,673661,0,26
25-12-2025,Kerala,Kozhikode,673011,0,2
25-12-2025,Kerala,Kozhikode,673104,1,1
25-12-2025,Kerala,Kozhikode,673301,0,2
25-12-2025,Kerala,Kozhikode,673507,0,6
25-12-2025,Kerala,Kozhikode,673508,0,2
25-12-2025,Kerala,Kozhikode,673517,0,3
25-12-2025,Kerala,Kozhikode,673571,0,1
25-12-2025,Kerala,Kozhikode,673572,0,1
24-12-2025,Kerala,Kozhikode,673010,0,12
24-12-2025,Kerala,Kozhikode,673011,0,6
24-12-2025,Kerala,Kozhikode,673028,1,13
24-12-2025,Kerala,Kozhikode,673104,4,16
24-12-2025,Kerala,Kozhikode,673301,1,9
24-12-2025,Kerala,Kozhikode,673303,1,15
24-12-2025,Kerala,Kozhikode,673304,0,14
24-12-2025,Kerala,Kozhikode,673308,0,6
24-12-2025,Kerala,Kozhikode,673309,0,14
24-12-2025,Kerala,Kozhikode,673315,0,11
24-12-2025,Kerala,Kozhikode,673506,1,29
24-12-2025,Kerala,Kozhikode,673509,0,10
24-12-2025,Kerala,Kozhikode,673523,1,11
24-12-2025,Kerala,Kozhikode,673527,1,9
24-12-2025,Kerala,Kozhikode,673573,1,26
24-12-2025,Kerala,Kozhikode,673585,0,20
24-12-2025,Kerala,Kozhikode,673602,1,17
24-12-2025,Kerala,Kozhikode,673611,1,24
24-12-2025,Kerala,Kozhikode,673613,1,7
24-12-2025,Kerala,Kozhikode,673616,0,15
24-12-2025,Kerala,Kozhikode,673620,2,22
24-12-2025,Kerala,Kozhikode,673632,0,5
24-12-2025,Kerala,Kozhikode,673655,0,9
24-12-2025,Kerala,Kozhikode,673661,0,22
02-01-2026,Kerala,Kozhikode,673002,0,2
02-01-2026,Kerala,Kozhikode,673003,1,17
02-01-2026,Kerala,Kozhikode,673005,0,10
02-01-2026,Kerala,Kozhikode,673008,2,19
02-01-2026,Kerala,Kozhikode,673019,2,28
02-01-2026,Kerala,Kozhikode,673028,0,6
02-01-2026,Kerala,Kozhikode,673103,1,2
02-01-2026,Kerala,Kozhikode,673303,2,7
02-01-2026,Kerala,Kozhikode,673304,0,3
02-01-2026,Kerala,Kozhikode,673309,0,3
02-01-2026,Kerala,Kozhikode,673317,2,5
02-01-2026,Kerala,Kozhikode,673504,0,6
02-01-2026,Kerala,Kozhikode,673517,0,4
02-01-2026,Kerala,Kozhikode,673602,3,17
02-01-2026,Kerala,Kozhikode,673612,0,15
02-01-2026,Kerala,Kozhikode,673613,1,6
02-01-2026,Kerala,Kozhikode,673614,1,12
02-01-2026,Kerala,Kozhikode,673633,0,2
26-12-2025,Kerala,Kozhikode,673004,0,4
26-12-2025,Kerala,Kozhikode,673021,0,3
26-12-2025,Kerala,Kozhikode,673104,2,18
26-12-2025,Kerala,Kozhikode,673106,1,9
26-12-2025,Kerala,Kozhikode,673302,1,3
26-12-2025,Kerala,Kozhikode,673303,0,8
26-12-2025,Kerala,Kozhikode,673305,0,5
26-12-2025,Kerala,Kozhikode,673309,0,16
26-12-2025,Kerala,Kozhikode,673315,1,9
26-12-2025,Kerala,Kozhikode,673317,0,6
26-12-2025,Kerala,Kozhikode,673323,0,5
26-12-2025,Kerala,Kozhikode,673328,0,3
26-12-2025,Kerala,Kozhikode,673502,3,9
26-12-2025,Kerala,Kozhikode,673506,1,21
26-12-2025,Kerala,Kozhikode,673507,3,29
26-12-2025,Kerala,Kozhikode,673521,0,12
26-12-2025,Kerala,Kozhikode,673542,2,16
26-12-2025,Kerala,Kozhikode,673572,1,43
26-12-2025,Kerala,Kozhikode,673604,0,5
26-12-2025,Kerala,Kozhikode,673611,1,18
19-12-2025,Kerala,Kozhikode,673002,0,1
19-12-2025,Kerala,Kozhikode,673006,0,3
19-12-2025,Kerala,Kozhikode,673018,0,2
19-12-2025,Kerala,Kozhikode,673019,1,22
19-12-2025,Kerala,Kozhikode,673029,0,5
19-12-2025,Kerala,Kozhikode,673102,0,9
19-12-2025,Kerala,Kozhikode,673501,0,6
19-12-2025,Kerala,Kozhikode,673508,1,22
19-12-2025,Kerala,Kozhikode,673522,0,21
19-12-2025,Kerala,Kozhikode,673523,2,9
19-12-2025,Kerala,Kozhikode,673527,0,6
19-12-2025,Kerala,Kozhikode,673582,0,14
03-12-2025,Kerala,Kozhikode,673005,2,4
03-12-2025,Kerala,Kozhikode,673011,0,7
03-12-2025,Kerala,Kozhikode,673012,2,6
03-12-2025,Kerala,Kozhikode,673017,2,4
03-12-2025,Kerala,Kozhikode,673019,4,24
03-12-2025,Kerala,Kozhikode,673029,0,3
03-12-2025,Kerala,Kozhikode,673102,0,4
03-12-2025,Kerala,Kozhikode,673305,0,6
03-12-2025,Kerala,Kozhikode,673306,0,9
03-12-2025,Kerala,Kozhikode,673308,0,9
03-12-2025,Kerala,Kozhikode,673502,0,11
03-12-2025,Kerala,Kozhikode,673505,1,6
03-12-2025,Kerala,Kozhikode,673509,1,14
03-12-2025,Kerala,Kozhikode,673521,0,8
03-12-2025,Kerala,Kozhikode,673571,4,29
03-12-2025,Kerala,Kozhikode,673574,0,16
03-12-2025,Kerala,Kozhikode,673585,3,12
03-12-2025,Kerala,Kozhikode,673602,1,17
03-12-2025,Kerala,Kozhikode,673603,0,7
03-12-2025,Kerala,Kozhikode,673612,0,13
03-12-2025,Kerala,Kozhikode,673620,0,13
03-12-2025,Kerala,Kozhikode,673661,1,19
04-12-2025,Kerala,Kozhikode,673006,0,5
04-12-2025,Kerala,Kozhikode,673010,0,8
04-12-2025,Kerala,Kozhikode,673014,0,9
04-12-2025,Kerala,Kozhikode,673021,0,1
04-12-2025,Kerala,Kozhikode,673027,0,14
04-12-2025,Kerala,Kozhikode,673106,0,8
04-12-2025,Kerala,Kozhikode,673301,0,7
04-12-2025,Kerala,Kozhikode,673303,1,14
04-12-2025,Kerala,Kozhikode,673323,0,5
04-12-2025,Kerala,Kozhikode,673505,0,5
04-12-2025,Kerala,Kozhikode,673508,2,25
04-12-2025,Kerala,Kozhikode,673522,1,14
04-12-2025,Kerala,Kozhikode,673541,0,7
04-12-2025,Kerala,Kozhikode,673571,0,29
04-12-2025,Kerala,Kozhikode,673582,0,21
04-12-2025,Kerala,Kozhikode,673614,1,17
04-12-2025,Kerala,Kozhikode,673620,2,19
05-12-2025,Kerala,Kozhikode,673008,1,32
05-12-2025,Kerala,Kozhikode,673012,0,11
05-12-2025,Kerala,Kozhikode,673015,0,16
05-12-2025,Kerala,Kozhikode,673029,0,4
05-12-2025,Kerala,Kozhikode,673309,0,13
05-12-2025,Kerala,Kozhikode,673508,2,24
05-12-2025,Kerala,Kozhikode,673513,0,11
05-12-2025,Kerala,Kozhikode,673572,5,31
05-12-2025,Kerala,Kozhikode,673573,4,28
05-12-2025,Kerala,Kozhikode,673601,2,13
05-12-2025,Kerala,Kozhikode,673603,1,8
05-12-2025,Kerala,Kozhikode,673614,0,19
05-12-2025,Kerala,Kozhikode,673616,1,6
07-12-2025,Kerala,Kozhikode,673001,0,1
07-12-2025,Kerala,Kozhikode,673302,0,1
07-12-2025,Kerala,Kozhikode,673506,0,1
07-12-2025,Kerala,Kozhikode,673572,1,1
06-12-2025,Kerala,Kozhikode,673021,1,3
06-12-2025,Kerala,Kozhikode,673029,2,4
06-12-2025,Kerala,Kozhikode,673105,1,8
06-12-2025,Kerala,Kozhikode,673301,0,3
06-12-2025,Kerala,Kozhikode,673305,4,9
06-12-2025,Kerala,Kozhikode,673306,1,7
06-12-2025,Kerala,Kozhikode,673508,1,17
06-12-2025,Kerala,Kozhikode,673523,2,10
06-12-2025,Kerala,Kozhikode,673524,2,9
06-12-2025,Kerala,Kozhikode,673541,2,11
06-12-2025,Kerala,Kozhikode,673586,1,20
06-12-2025,Kerala,Kozhikode,673614,2,16
06-11-2025,Kerala,Kozhikode,673003,0,26
06-11-2025,Kerala,Kozhikode,673007,0,11
06-11-2025,Kerala,Kozhikode,673008,3,27
06-11-2025,Kerala,Kozhikode,673016,0,11
06-11-2025,Kerala,Kozhikode,673101,0,2
06-11-2025,Kerala,Kozhikode,673102,0,4
06-11-2025,Kerala,Kozhikode,673103,3,9
06-11-2025,Kerala,Kozhikode,673513,0,18
06-11-2025,Kerala,Kozhikode,673521,0,8
06-11-2025,Kerala,Kozhikode,673524,2,16
06-11-2025,Kerala,Kozhikode,673571,1,30
06-11-2025,Kerala,Kozhikode,673572,2,39
06-11-2025,Kerala,Kozhikode,673602,2,10
06-11-2025,Kerala,Kozhikode,673603,0,9
06-11-2025,Kerala,Kozhikode,673611,2,16
06-11-2025,Kerala,Kozhikode,673616,0,7
06-11-2025,Kerala,Kozhikode,673620,0,15
06-11-2025,Kerala,Kozhikode,673632,0,5
05-11-2025,Kerala,Kozhikode,673002,0,2
05-11-2025,Kerala,Kozhikode,673008,2,26
05-11-2025,Kerala,Kozhikode,673012,0,5
05-11-2025,Kerala,Kozhikode,673014,2,5
05-11-2025,Kerala,Kozhikode,673015,3,7
05-11-2025,Kerala,Kozhikode,673018,1,7
05-11-2025,Kerala,Kozhikode,673019,1,33
05-11-2025,Kerala,Kozhikode,673103,0,10
05-11-2025,Kerala,Kozhikode,673305,0,6
05-11-2025,Kerala,Kozhikode,673308,0,13
05-11-2025,Kerala,Kozhikode,673309,1,6
05-11-2025,Kerala,Kozhikode,673509,0,16
05-11-2025,Kerala,Kozhikode,673522,0,13
05-11-2025,Kerala,Kozhikode,673523,1,6
05-11-2025,Kerala,Kozhikode,673529,3,14
05-11-2025,Kerala,Kozhikode,673613,1,8
05-11-2025,Kerala,Kozhikode,673616,1,10
05-11-2025,Kerala,Kozhikode,673631,6,17
05-11-2025,Kerala,Kozhikode,673632,0,5
05-11-2025,Kerala,Kozhikode,673655,3,8
07-11-2025,Kerala,Kozhikode,673004,0,2
07-11-2025,Kerala,Kozhikode,673015,2,13
07-11-2025,Kerala,Kozhikode,673021,0,6
07-11-2025,Kerala,Kozhikode,673027,0,8
07-11-2025,Kerala,Kozhikode,673104,2,19
07-11-2025,Kerala,Kozhikode,673303,0,16
07-11-2025,Kerala,Kozhikode,673306,1,10
07-11-2025,Kerala,Kozhikode,673317,0,8
07-11-2025,Kerala,Kozhikode,673328,0,2
07-11-2025,Kerala,Kozhikode,673513,0,5
07-11-2025,Kerala,Kozhikode,673523,0,4
07-11-2025,Kerala,Kozhikode,673524,3,8
07-11-2025,Kerala,Kozhikode,673571,1,22
07-11-2025,Kerala,Kozhikode,673585,1,12
07-11-2025,Kerala,Kozhikode,673602,3,19
07-11-2025,Kerala,Kozhikode,673604,0,9
07-11-2025,Kerala,Kozhikode,673611,2,19
08-11-2025,Kerala,Kozhikode,673002,0,1
08-11-2025,Kerala,Kozhikode,673003,2,25
08-11-2025,Kerala,Kozhikode,673006,1,3
08-11-2025,Kerala,Kozhikode,673015,3,3
08-11-2025,Kerala,Kozhikode,673019,2,11
08-11-2025,Kerala,Kozhikode,673020,1,3
08-11-2025,Kerala,Kozhikode,673029,1,2
08-11-2025,Kerala,Kozhikode,673102,0,2
08-11-2025,Kerala,Kozhikode,673104,4,21
08-11-2025,Kerala,Kozhikode,673303,4,11
08-11-2025,Kerala,Kozhikode,673304,0,6
08-11-2025,Kerala,Kozhikode,673306,0,7
08-11-2025,Kerala,Kozhikode,673507,2,8
08-11-2025,Kerala,Kozhikode,673508,2,19
08-11-2025,Kerala,Kozhikode,673522,0,1
08-11-2025,Kerala,Kozhikode,673525,3,18
08-11-2025,Kerala,Kozhikode,673528,0,1
08-11-2025,Kerala,Kozhikode,673542,4,16
08-11-2025,Kerala,Kozhikode,673586,1,11
08-11-2025,Kerala,Kozhikode,673613,0,1
08-11-2025,Kerala,Kozhikode,673632,1,5
12-11-2025,Kerala,Kozhikode,673001,0,8
12-11-2025,Kerala,Kozhikode,673003,1,32
12-11-2025,Kerala,Kozhikode,673007,1,9
12-11-2025,Kerala,Kozhikode,673102,2,7
12-11-2025,Kerala,Kozhikode,673104,2,29
12-11-2025,Kerala,Kozhikode,673308,5,11
12-11-2025,Kerala,Kozhikode,673309,1,13
12-11-2025,Kerala,Kozhikode,673501,0,4
12-11-2025,Kerala,Kozhikode,673502,1,5
12-11-2025,Kerala,Kozhikode,673504,0,17
12-11-2025,Kerala,Kozhikode,673517,2,11
12-11-2025,Kerala,Kozhikode,673528,1,10
12-11-2025,Kerala,Kozhikode,673529,0,8
12-11-2025,Kerala,Kozhikode,673571,1,29
12-11-2025,Kerala,Kozhikode,673572,3,59
12-11-2025,Kerala,Kozhikode,673574,0,12
12-11-2025,Kerala,Kozhikode,673601,1,11
12-11-2025,Kerala,Kozhikode,673661,2,23
13-11-2025,Kerala,Kozhikode,673011,0,4
13-11-2025,Kerala,Kozhikode,673014,2,10
13-11-2025,Kerala,Kozhikode,673017,3,13
13-11-2025,Kerala,Kozhikode,673020,0,3
13-11-2025,Kerala,Kozhikode,673304,2,3
13-11-2025,Kerala,Kozhikode,673307,0,19
13-11-2025,Kerala,Kozhikode,673309,1,14
13-11-2025,Kerala,Kozhikode,673315,2,7
13-11-2025,Kerala,Kozhikode,673323,0,2
13-11-2025,Kerala,Kozhikode,673328,0,2
13-11-2025,Kerala,Kozhikode,673504,0,18
13-11-2025,Kerala,Kozhikode,673523,0,9
13-11-2025,Kerala,Kozhikode,673572,2,50
13-11-2025,Kerala,Kozhikode,673585,1,10
13-11-2025,Kerala,Kozhikode,673586,1,27
13-11-2025,Kerala,Kozhikode,673601,0,14
13-11-2025,Kerala,Kozhikode,673602,1,24
13-11-2025,Kerala,Kozhikode,673620,2,21
13-11-2025,Kerala,Kozhikode,673631,1,24
13-11-2025,Kerala,Kozhikode,673661,3,25
14-11-2025,Kerala,Kozhikode,673003,2,26
14-11-2025,Kerala,Kozhikode,673004,0,4
14-11-2025,Kerala,Kozhikode,673008,1,23
14-11-2025,Kerala,Kozhikode,673015,0,8
14-11-2025,Kerala,Kozhikode,673106,1,12
14-11-2025,Kerala,Kozhikode,673301,0,2
14-11-2025,Kerala,Kozhikode,673304,0,9
14-11-2025,Kerala,Kozhikode,673328,1,3
14-11-2025,Kerala,Kozhikode,673503,1,6
14-11-2025,Kerala,Kozhikode,673525,1,31
14-11-2025,Kerala,Kozhikode,673541,0,11
14-11-2025,Kerala,Kozhikode,673571,3,22
14-11-2025,Kerala,Kozhikode,673573,1,19
14-11-2025,Kerala,Kozhikode,673585,2,7
14-11-2025,Kerala,Kozhikode,673615,0,1
04-11-2025,Kerala,Kozhikode,673005,0,11
04-11-2025,Kerala,Kozhikode,673006,0,3
04-11-2025,Kerala,Kozhikode,673012,1,11
04-11-2025,Kerala,Kozhikode,673019,3,23
04-11-2025,Kerala,Kozhikode,673103,2,8
04-11-2025,Kerala,Kozhikode,673104,2,19
04-11-2025,Kerala,Kozhikode,673303,2,8
04-11-2025,Kerala,Kozhikode,673305,2,8
04-11-2025,Kerala,Kozhikode,673307,2,17
04-11-2025,Kerala,Kozhikode,673315,0,7
04-11-2025,Kerala,Kozhikode,673317,0,3
04-11-2025,Kerala,Kozhikode,673501,1,4
04-11-2025,Kerala,Kozhikode,673504,0,17
04-11-2025,Kerala,Kozhikode,673508,4,36
04-11-2025,Kerala,Kozhikode,673513,0,14
04-11-2025,Kerala,Kozhikode,673526,0,3
04-11-2025,Kerala,Kozhikode,673527,1,5
04-11-2025,Kerala,Kozhikode,673529,1,15
04-11-2025,Kerala,Kozhikode,673542,4,16
04-11-2025,Kerala,Kozhikode,673571,3,40
04-11-2025,Kerala,Kozhikode,673582,1,26
04-11-2025,Kerala,Kozhikode,673585,0,11
04-11-2025,Kerala,Kozhikode,673603,1,11
04-11-2025,Kerala,Kozhikode,673604,2,5
04-11-2025,Kerala,Kozhikode,673611,0,12
04-11-2025,Kerala,Kozhikode,673612,2,20
04-11-2025,Kerala,Kozhikode,673614,2,13
04-11-2025,Kerala,Kozhikode,673615,0,1
04-11-2025,Kerala,Kozhikode,673631,1,24
10-11-2025,Kerala,Kozhikode,673003,0,37
10-11-2025,Kerala,Kozhikode,673014,1,12
10-11-2025,Kerala,Kozhikode,673028,1,19
10-11-2025,Kerala,Kozhikode,673302,0,3
10-11-2025,Kerala,Kozhikode,673328,0,1
10-11-2025,Kerala,Kozhikode,673504,4,16
10-11-2025,Kerala,Kozhikode,673508,3,32
10-11-2025,Kerala,Kozhikode,673522,1,16
10-11-2025,Kerala,Kozhikode,673527,1,9
10-11-2025,Kerala,Kozhikode,673528,1,14
10-11-2025,Kerala,Kozhikode,673573,1,35
10-11-2025,Kerala,Kozhikode,673574,0,19
10-11-2025,Kerala,Kozhikode,673604,1,9
10-11-2025,Kerala,Kozhikode,673611,0,16
10-11-2025,Kerala,Kozhikode,673614,5,16
10-11-2025,Kerala,Kozhikode,673632,0,7
09-11-2025,Kerala,Kozhikode,673020,0,1
09-11-2025,Kerala,Kozhikode,673507,0,1
11-11-2025,Kerala,Kozhikode,673004,3,5
11-11-2025,Kerala,Kozhikode,673006,0,4
11-11-2025,Kerala,Kozhikode,673009,0,4
11-11-2025,Kerala,Kozhikode,673015,1,9
11-11-2025,Kerala,Kozhikode,673018,0,2
11-11-2025,Kerala,Kozhikode,673019,0,23
11-11-2025,Kerala,Kozhikode,673032,0,1
11-11-2025,Kerala,Kozhikode,673102,0,11
11-11-2025,Kerala,Kozhikode,673328,0,6
11-11-2025,Kerala,Kozhikode,673503,2,6
11-11-2025,Kerala,Kozhikode,673505,1,4
11-11-2025,Kerala,Kozhikode,673509,2,13
11-11-2025,Kerala,Kozhikode,673527,0,7
11-11-2025,Kerala,Kozhikode,673580,1,8
11-11-2025,Kerala,Kozhikode,673604,0,5
11-11-2025,Kerala,Kozhikode,673611,2,15
15-11-2025,Kerala,Kozhikode,673004,1,2
15-11-2025,Kerala,Kozhikode,673010,2,6
15-11-2025,Kerala,Kozhikode,673019,4,22
15-11-2025,Kerala,Kozhikode,673106,2,12
15-11-2025,Kerala,Kozhikode,673302,1,4
15-11-2025,Kerala,Kozhikode,673315,1,2
15-11-2025,Kerala,Kozhikode,673317,2,9
15-11-2025,Kerala,Kozhikode,673328,0,4
15-11-2025,Kerala,Kozhikode,673509,2,20
15-11-2025,Kerala,Kozhikode,673517,4,6
15-11-2025,Kerala,Kozhikode,673525,4,29
15-11-2025,Kerala,Kozhikode,673542,2,23
15-11-2025,Kerala,Kozhikode,673571,2,28
15-11-2025,Kerala,Kozhikode,673573,5,27
15-11-2025,Kerala,Kozhikode,673582,3,21
15-11-2025,Kerala,Kozhikode,673586,4,15
15-11-2025,Kerala,Kozhikode,673603,0,8
15-11-2025,Kerala,Kozhikode,673614,1,9
15-11-2025,Kerala,Kozhikode,673615,0,1
15-11-2025,Kerala,Kozhikode,673616,3,7
15-11-2025,Kerala,Kozhikode,673620,3,14
15-11-2025,Kerala,Kozhikode,673631,9,16
15-11-2025,Kerala,Kozhikode,673633,1,4
15-11-2025,Kerala,Kozhikode,673661,3,21
16-11-2025,Kerala,Kozhikode,673586,0,1
18-11-2025,Kerala,Kozhikode,673006,0,1
18-11-2025,Kerala,Kozhikode,673011,1,5
18-11-2025,Kerala,Kozhikode,673016,1,14
18-11-2025,Kerala,Kozhikode,673102,0,7
18-11-2025,Kerala,Kozhikode,673302,0,4
18-11-2025,Kerala,Kozhikode,673306,1,10
18-11-2025,Kerala,Kozhikode,673522,0,12
18-11-2025,Kerala,Kozhikode,673524,2,14
18-11-2025,Kerala,Kozhikode,673529,1,9
18-11-2025,Kerala,Kozhikode,673542,2,27
18-11-2025,Kerala,Kozhikode,673571,3,21
18-11-2025,Kerala,Kozhikode,673612,0,28
18-11-2025,Kerala,Kozhikode,673613,0,3
18-11-2025,Kerala,Kozhikode,673614,1,16
18-11-2025,Kerala,Kozhikode,673632,0,10
18-11-2025,Kerala,Kozhikode,673655,0,18
