date,state,district,pincode,age_0_5,age_5_17,age_18_greater
02-01-2026,Kerala,Kozhikode,673529,1,0,0
02-01-2026,Kerala,Kozhikode,673571,1,3,0
02-01-2026,Kerala,Kozhikode,673574,2,1,0
02-01-2026,Kerala,Kozhikode,673582,0,1,0
02-01-2026,Kerala,Kozhikode,673603,1,2,0
03-01-2026,Kerala,Kozhikode,673015,0,1,0
03-01-2026,Kerala,Kozhikode,673542,0,2,0
03-01-2026,Kerala,Kozhikode,673574,0,1,0
03-01-2026,Kerala,Kozhikode,673602,0,1,0
03-01-2026,Kerala,Kozhikode,673620,1,0,0
03-01-2026,Kerala,Kozhikode,673632,0,1,0
03-01-2026,Kerala,Kozhikode,673661,0,1,0
09-06-2025,Kerala,Kozhikode,673006,0,1,0
09-06-2025,Kerala,Kozhikode,673008,0,2,0
09-06-2025,Kerala,Kozhikode,673016,0,1,0
09-06-2025,Kerala,Kozhikode,673017,0,1,0
09-06-2025,Kerala,Kozhikode,673019,0,5,0
09-06-2025,Kerala,Kozhikode,673103,0,2,0
09-06-2025,Kerala,Kozhikode,673305,0,1,0
09-06-2025,Kerala,Kozhikode,673323,0,1,0
09-06-2025,Kerala,Kozhikode,673504,1,1,0
09-06-2025,Kerala,Kozhikode,673524,1,1,0
09-06-2025,Kerala,Kozhikode,673527,1,2,0
09-06-2025,Kerala,Kozhikode,673542,1,6,0
09-06-2025,Kerala,Kozhikode,673580,1,2,0
09-06-2025,Kerala,Kozhikode,673602,0,4,0
09-06-2025,Kerala,Kozhikode,673611,2,2,0
09-06-2025,Kerala,Kozhikode,673612,1,3,0
09-06-2025,Kerala,Kozhikode,673633,2,0,0
10-06-2025,Kerala,Kozhikode,673014,0,2,0
10-06-2025,Kerala,Kozhikode,673018,0,1,0
10-06-2025,Kerala,Kozhikode,673032,1,0,0
10-06-2025,Kerala,Kozhikode,673104,0,3,0
10-06-2025,Kerala,Kozhikode,673304,1,1,0
10-06-2025,Kerala,Kozhikode,673315,1,4,0
10-06-2025,Kerala,Kozhikode,673328,1,0,0
10-06-2025,Kerala,Kozhikode,673506,1,7,0
10-06-2025,Kerala,Kozhikode,673517,1,0,0
10-06-2025,Kerala,Kozhikode,673526,2,0,0
10-06-2025,Kerala,Kozhikode,673527,1,1,0
10-06-2025,Kerala,Kozhikode,673542,2,5,0
10-06-2025,Kerala,Kozhikode,673586,1,4,0
10-06-2025,Kerala,Kozhikode,673602,0,2,0
10-06-2025,Kerala,Kozhikode,673612,0,6,0
10-06-2025,Kerala,Kozhikode,673655,0,1,0
11-06-2025,Kerala,Kozhikode,673001,0,1,0
11-06-2025,Kerala,Kozhikode,673306,3,1,0
11-06-2025,Kerala,Kozhikode,673309,1,1,0
11-06-2025,Kerala,Kozhikode,673315,0,3,0
11-06-2025,Kerala,Kozhikode,673505,0,3,0
11-06-2025,Kerala,Kozhikode,673508,2,5,0
11-06-2025,Kerala,Kozhikode,673509,0,3,0
11-06-2025,Kerala,Kozhikode,673524,0,3,0
11-06-2025,Kerala,Kozhikode,673602,1,2,0
11-06-2025,Kerala,Kozhikode,673633,1,1,0
11-06-2025,Kerala,Kozhikode,673655,1,0,0
13-06-2025,Kerala,Kozhikode,673007,2,1,0
13-06-2025,Kerala,Kozhikode,673027,0,1,0
13-06-2025,Kerala,Kozhikode,673028,1,0,0
13-06-2025,Kerala,Kozhikode,673305,0,1,0
13-06-2025,Kerala,Kozhikode,673306,0,1,0
13-06-2025,Kerala,Kozhikode,673315,1,0,0
13-06-2025,Kerala,Kozhikode,673323,0,3,0
13-06-2025,Kerala,Kozhikode,673503,0,2,0
13-06-2025,Kerala,Kozhikode,673522,1,2,0
13-06-2025,Kerala,Kozhikode,673525,1,2,0
13-06-2025,Kerala,Kozhikode,673572,0,4,0
13-06-2025,Kerala,Kozhikode,673573,0,1,0
13-06-2025,Kerala,Kozhikode,673611,2,1,0
13-06-2025,Kerala,Kozhikode,673612,1,0,0
13-06-2025,Kerala,Kozhikode,673616,0,1,0
12-06-2025,Kerala,Kozhikode,673001,2,2,0
12-06-2025,Kerala,Kozhikode,673004,0,1,0
12-06-2025,Kerala,Kozhikode,673006,0,2,0
12-06-2025,Kerala,Kozhikode,673007,0,1,0
12-06-2025,Kerala,Kozhikode,673014,1,1,0
12-06-2025,Kerala,Kozhikode,673016,1,1,0
12-06-2025,Kerala,Kozhikode,673027,1,0,0
12-06-2025,Kerala,Kozhikode,673032,0,2,0
12-06-2025,Kerala,Kozhikode,673305,1,0,0
12-06-2025,Kerala,Kozhikode,673307,0,2,0
12-06-2025,Kerala,Kozhikode,673541,0,1,0
12-06-2025,Kerala,Kozhikode,673571,2,2,0
12-06-2025,Kerala,Kozhikode,673572,5,4,0
12-06-2025,Kerala,Kozhikode,673574,2,1,0
12-06-2025,Kerala,Kozhikode,673582,2,1,0
12-06-2025,Kerala,Kozhikode,673585,0,1,0
14-06-2025,Kerala,Kozhikode,673302,2,0,0
14-06-2025,Kerala,Kozhikode,673304,1,0,0
14-06-2025,Kerala,Kozhikode,673306,1,0,0
14-06-2025,Kerala,Kozhikode,673315,0,1,0
14-06-2025,Kerala,Kozhikode,673521,0,1,0
14-06-2025,Kerala,Kozhikode,673525,0,1,0
14-06-2025,Kerala,Kozhikode,673529,0,2,0
14-06-2025,Kerala,Kozhikode,673541,0,1,0
14-06-2025,Kerala,Kozhikode,673572,0,4,0
15-06-2025,Kerala,Kozhikode,673104,0,1,0
16-06-2025,Kerala,Kozhikode,673105,0,1,1
16-06-2025,Kerala,Kozhikode,673306,0,1,0
16-06-2025,Kerala,Kozhikode,673317,0,1,0
16-06-2025,Kerala,Kozhikode,673525,1,3,0
16-06-2025,Kerala,Kozhikode,673541,0,1,0
16-06-2025,Kerala,Kozhikode,673585,0,3,0
16-06-2025,Kerala,Kozhikode,673611,2,2,0
16-06-2025,Kerala,Kozhikode,673614,0,1,0
16-06-2025,Kerala,Kozhikode,673632,0,1,0
17-06-2025,Kerala,Kozhikode,673003,1,1,0
17-06-2025,Kerala,Kozhikode,673008,0,3,0
17-06-2025,Kerala,Kozhikode,673317,1,0,0
17-06-2025,Kerala,Kozhikode,673585,3,1,0
17-06-2025,Kerala,Kozhikode,673586,1,3,0
17-06-2025,Kerala,Kozhikode,673602,2,1,0
17-06-2025,Kerala,Kozhikode,673616,2,1,0
17-06-2025,Kerala,Kozhikode,673639,1,0,0
17-06-2025,Kerala,Kozhikode,673655,1,0,0
17-06-2025,Kerala,Kozhikode,673661,2,3,0
19-06-2025,Kerala,Kozhikode,673017,0,1,0
19-06-2025,Kerala,Kozhikode,673019,0,6,0
19-06-2025,Kerala,Kozhikode,673029,0,1,0
19-06-2025,Kerala,Kozhikode,673301,0,1,0
19-06-2025,Kerala,Kozhikode,673303,1,1,0
19-06-2025,Kerala,Kozhikode,673307,0,3,0
19-06-2025,Kerala,Kozhikode,673527,0,2,0
19-06-2025,Kerala,Kozhikode,673542,1,2,0
19-06-2025,Kerala,Kozhikode,673585,2,1,0
19-06-2025,Kerala,Kozhikode,673602,1,0,0
19-06-2025,Kerala,Kozhikode,673612,2,1,0
18-06-2025,Kerala,Kozhikode,673007,1,0,0
18-06-2025,Kerala,Kozhikode,673304,0,1,0
18-06-2025,Kerala,Kozhikode,673505,1,0,0
18-06-2025,Kerala,Kozhikode,673506,0,2,0
18-06-2025,Kerala,Kozhikode,673571,3,0,0
18-06-2025,Kerala,Kozhikode,673601,0,1,0
01-09-2025,Kerala,Kozhikode,673003,3,0,0
01-09-2025,Kerala,Kozhikode,673010,0,0,1
01-09-2025,Kerala,Kozhikode,673104,0,1,0
01-09-2025,Kerala,Kozhikode,673308,2,0,0
01-09-2025,Kerala,Kozhikode,673505,1,0,0
01-09-2025,Kerala,Kozhikode,673513,1,1,0
01-09-2025,Kerala,Kozhikode,673572,2,1,0
01-09-2025,Kerala,Kozhikode,673602,1,1,0
01-09-2025,Kerala,Kozhikode,673616,2,0,0
01-09-2025,Kerala,Kozhikode,673620,1,0,0
03-09-2025,Kerala,Kozhikode,673003,2,0,0
03-09-2025,Kerala,Kozhikode,673010,1,0,0
03-09-2025,Kerala,Kozhikode,673021,2,0,0
03-09-2025,Kerala,Kozhikode,673504,1,0,0
03-09-2025,Kerala,Kozhikode,673507,3,1,0
03-09-2025,Kerala,Kozhikode,673509,0,1,0
03-09-2025,Kerala,Kozhikode,673513,2,0,0
03-09-2025,Kerala,Kozhikode,673526,0,1,0
03-09-2025,Kerala,Kozhikode,673527,1,0,0
02-09-2025,Kerala,Kozhikode,673003,1,2,0
02-09-2025,Kerala,Kozhikode,673027,1,2,0
02-09-2025,Kerala,Kozhikode,673521,1,0,0
02-09-2025,Kerala,Kozhikode,673528,0,1,0
02-09-2025,Kerala,Kozhikode,673585,2,1,0
02-09-2025,Kerala,Kozhikode,673612,3,0,0
06-09-2025,Kerala,Kozhikode,673003,1,1,0
04-09-2025,Kerala,Kozhikode,673010,1,0,0
04-09-2025,Kerala,Kozhikode,673103,1,0,0
04-09-2025,Kerala,Kozhikode,673571,1,0,0
04-09-2025,Kerala,Kozhikode,673573,3,0,0
04-09-2025,Kerala,Kozhikode,673632,2,0,0
10-09-2025,Kerala,Kozhikode,673015,1,0,0
10-09-2025,Kerala,Kozhikode,673106,1,0,0
10-09-2025,Kerala,Kozhikode,673603,1,0,0
10-09-2025,Kerala,Kozhikode,673614,2,1,0
09-09-2025,Kerala,Kozhikode,673005,2,0,0
09-09-2025,Kerala,Kozhikode,673007,1,0,0
09-09-2025,Kerala,Kozhikode,673010,0,1,0
09-09-2025,Kerala,Kozhikode,673102,1,0,0
09-09-2025,Kerala,Kozhikode,673309,1,0,0
09-09-2025,Kerala,Kozhikode,673524,1,1,0
09-09-2025,Kerala,Kozhikode,673528,1,0,0
08-09-2025,Kerala,Kozhikode,673028,1,0,0
08-09-2025,Kerala,Kozhikode,673101,1,0,0
08-09-2025,Kerala,Kozhikode,673105,1,0,0
08-09-2025,Kerala,Kozhikode,673307,0,1,0
08-09-2025,Kerala,Kozhikode,673308,1,0,0
08-09-2025,Kerala,Kozhikode,673317,1,0,0
08-09-2025,Kerala,Kozhikode,673513,0,1,0
08-09-2025,Kerala,Kozhikode,673525,3,1,0
08-09-2025,Kerala,Kozhikode,673526,2,0,0
08-09-2025,Kerala,Kozhikode,673528,3,0,0
08-09-2025,Kerala,Kozhikode,673541,0,1,0
08-09-2025,Kerala,Kozhikode,673542,1,3,0
08-09-2025,Kerala,Kozhikode,673580,1,0,0
08-09-2025,Kerala,Kozhikode,673586,3,0,0
08-09-2025,Kerala,Kozhikode,673602,3,0,0
11-09-2025,Kerala,Kozhikode,673001,0,3,0
11-09-2025,Kerala,Kozhikode,673301,1,0,0
11-09-2025,Kerala,Kozhikode,673315,1,1,0
11-09-2025,Kerala,Kozhikode,673525,1,0,0
11-09-2025,Kerala,Kozhikode,673529,0,1,0
11-09-2025,Kerala,Kozhikode,673542,1,1,0
11-09-2025,Kerala,Kozhikode,673611,4,2,0
11-09-2025,Kerala,Kozhikode,673614,3,0,0
11-09-2025,Kerala,Kozhikode,673631,0,1,0
12-09-2025,Kerala,Kozhikode,673008,2,0,0
12-09-2025,Kerala,Kozhikode,673015,1,0,0
12-09-2025,Kerala,Kozhikode,673102,1,1,0
12-09-2025,Kerala,Kozhikode,673106,0,1,0
12-09-2025,Kerala,Kozhikode,673303,1,1,0
12-09-2025,Kerala,Kozhikode,673328,1,0,0
12-09-2025,Kerala,Kozhikode,673504,1,0,0
12-09-2025,Kerala,Kozhikode,673509,0,2,0
12-09-2025,Kerala,Kozhikode,673522,0,1,0
12-09-2025,Kerala,Kozhikode,673585,5,0,0
12-09-2025,Kerala,Kozhikode,673620,4,0,0
12-09-2025,Kerala,Kozhikode,673655,1,0,0
13-09-2025,Kerala,Kozhikode,673017,0,1,0
13-09-2025,Kerala,Kozhikode,673028,1,0,0
13-09-2025,Kerala,Kozhikode,673315,0,1,0
13-09-2025,Kerala,Kozhikode,673501,1,0,0
13-09-2025,Kerala,Kozhikode,673503,2,0,0
13-09-2025,Kerala,Kozhikode,673521,1,0,0
13-09-2025,Kerala,Kozhikode,673585,3,1,0
13-09-2025,Kerala,Kozhikode,673602,0,2,0
13-09-2025,Kerala,Kozhikode,673616,1,0,0
13-09-2025,Kerala,Kozhikode,673631,1,1,0
15-09-2025,Kerala,Kozhikode,673007,1,0,0
15-09-2025,Kerala,Kozhikode,673315,1,0,0
15-09-2025,Kerala,Kozhikode,673505,0,1,0
15-09-2025,Kerala,Kozhikode,673513,1,0,0
15-09-2025,Kerala,Kozhikode,673527,1,0,0
15-09-2025,Kerala,Kozhikode,673571,1,0,0
15-09-2025,Kerala,Kozhikode,673611,4,0,0
15-09-2025,Kerala,Kozhikode,673613,2,0,0
15-09-2025,Kerala,Kozhikode,673620,3,1,0
15-09-2025,Kerala,Kozhikode,673633,2,0,0
16-09-2025,Kerala,Kozhikode,673012,2,0,0
16-09-2025,Kerala,Kozhikode,673014,3,0,0
16-09-2025,Kerala,Kozhikode,673017,1,0,0
16-09-2025,Kerala,Kozhikode,673028,2,0,0
16-09-2025,Kerala,Kozhikode,673522,1,1,0
16-09-2025,Kerala,Kozhikode,673572,3,2,0
16-09-2025,Kerala,Kozhikode,673585,2,0,0
16-09-2025,Kerala,Kozhikode,673611,1,2,0
16-09-2025,Kerala,Kozhikode,673655,1,0,0
18-09-2025,Kerala,Kozhikode,673012,1,1,0
18-09-2025,Kerala,Kozhikode,673015,1,0,0
18-09-2025,Kerala,Kozhikode,673303,1,0,0
18-09-2025,Kerala,Kozhikode,673504,3,1,0
18-09-2025,Kerala,Kozhikode,673509,0,1,0
18-09-2025,Kerala,Kozhikode,673661,1,0,0
17-09-2025,Kerala,Kozhikode,673005,1,0,0
17-09-2025,Kerala,Kozhikode,673015,1,0,0
17-09-2025,Kerala,Kozhikode,673104,1,0,0
17-09-2025,Kerala,Kozhikode,673304,2,1,0
17-09-2025,Kerala,Kozhikode,673504,3,0,0
17-09-2025,Kerala,Kozhikode,673573,0,1,0
17-09-2025,Kerala,Kozhikode,673603,1,0,0
17-09-2025,Kerala,Kozhikode,673604,0,1,0
20-09-2025,Kerala,Kozhikode,673106,2,1,0
20-09-2025,Kerala,Kozhikode,673328,1,1,0
20-09-2025,Kerala,Kozhikode,673506,1,2,0
20-09-2025,Kerala,Kozhikode,673507,1,0,0
20-09-2025,Kerala,Kozhikode,673521,1,0,0
20-09-2025,Kerala,Kozhikode,673524,0,1,0
20-09-2025,Kerala,Kozhikode,673527,1,0,0
20-09-2025,Kerala,Kozhikode,673614,2,0,0
19-09-2025,Kerala,Kozhikode,673019,2,1,0
19-09-2025,Kerala,Kozhikode,673102,0,1,0
19-09-2025,Kerala,Kozhikode,673315,3,0,0
19-09-2025,Kerala,Kozhikode,673524,1,2,0
19-09-2025,Kerala,Kozhikode,673527,1,0,0
19-09-2025,Kerala,Kozhikode,673603,1,0,0
19-09-2025,Kerala,Kozhikode,673612,1,1,0
23-09-2025,Kerala,Kozhikode,673005,1,0,0
23-09-2025,Kerala,Kozhikode,673008,1,0,0
23-09-2025,Kerala,Kozhikode,673010,1,0,0
23-09-2025,Kerala,Kozhikode,673014,0,1,0
23-09-2025,Kerala,Kozhikode,673104,3,1,0
23-09-2025,Kerala,Kozhikode,673106,1,0,0
23-09-2025,Kerala,Kozhikode,673307,2,1,0
23-09-2025,Kerala,Kozhikode,673526,0,1,0
23-09-2025,Kerala,Kozhikode,673527,1,0,0
23-09-2025,Kerala,Kozhikode,673571,2,0,0
23-09-2025,Kerala,Kozhikode,673604,1,0,0
23-09-2025,Kerala,Kozhikode,673620,1,0,0
23-09-2025,Kerala,Kozhikode,673661,2,0,0
22-09-2025,Kerala,Kozhikode,673005,1,0,0
22-09-2025,Kerala,Kozhikode,673028,1,0,0
22-09-2025,Kerala,Kozhikode,673301,0,1,0
22-09-2025,Kerala,Kozhikode,673328,2,0,0
22-09-2025,Kerala,Kozhikode,673522,1,0,0
22-09-2025,Kerala,Kozhikode,673528,1,0,0
22-09-2025,Kerala,Kozhikode,673541,2,1,0
22-09-2025,Kerala,Kozhikode,673573,4,0,0
22-09-2025,Kerala,Kozhikode,673631,1,1,0
21-09-2025,Kerala,Kozhikode,673611,1,0,0
25-09-2025,Kerala,Kozhikode,673301,1,1,0
25-09-2025,Kerala,Kozhikode,673502,1,0,0
25-09-2025,Kerala,Kozhikode,673572,3,1,0
25-09-2025,Kerala,Kozhikode,673574,2,1,0
25-09-2025,Kerala,Kozhikode,673582,0,1,0
26-09-2025,Kerala,Kozhikode,673007,1,0,0
26-09-2025,Kerala,Kozhikode,673008,1,0,0
26-09-2025,Kerala,Kozhikode,673016,1,0,0
26-09-2025,Kerala,Kozhikode,673017,1,1,0
26-09-2025,Kerala,Kozhikode,673317,2,0,0
26-09-2025,Kerala,Kozhikode,673513,2,0,0
26-09-2025,Kerala,Kozhikode,673517,1,0,0
26-09-2025,Kerala,Kozhikode,673603,1,0,0
26-09-2025,Kerala,Kozhikode,673613,1,0,0
24-09-2025,Kerala,Kozhikode,673104,1,1,0
24-09-2025,Kerala,Kozhikode,673301,1,1,0
24-09-2025,Kerala,Kozhikode,673542,3,1,0
29-09-2025,Kerala,Kozhikode,673614,1,0,0
27-09-2025,Kerala,Kozhikode,673016,0,1,0
27-09-2025,Kerala,Kozhikode,673104,0,3,0
27-09-2025,Kerala,Kozhikode,673303,1,0,0
27-09-2025,Kerala,Kozhikode,673309,1,0,0
27-09-2025,Kerala,Kozhikode,673317,1,0,0
27-09-2025,Kerala,Kozhikode,673502,0,2,0
27-09-2025,Kerala,Kozhikode,673506,1,1,0
27-09-2025,Kerala,Kozhikode,673507,3,1,0
27-09-2025,Kerala,Kozhikode,673613,1,0,0
27-09-2025,Kerala,Kozhikode,673614,0,1,0
26-10-2025,Kerala,Kozhikode,673003,1,0,0
26-10-2025,Kerala,Kozhikode,673010,0,1,0
26-10-2025,Kerala,Kozhikode,673027,1,1,1
26-10-2025,Kerala,Kozhikode,673104,0,1,0
26-10-2025,Kerala,Kozhikode,673504,0,1,0
26-10-2025,Kerala,Kozhikode,673528,0,1,0
26-10-2025,Kerala,Kozhikode,673542,1,2,0
26-10-2025,Kerala,Kozhikode,673573,0,1,0
26-10-2025,Kerala,Kozhikode,673603,0,1,0
26-10-2025,Kerala,Kozhikode,673613,1,0,0
26-10-2025,Kerala,Kozhikode,673614,0,1,0
13-10-2025,Kerala,Kozhikode,673003,2,2,0
13-10-2025,Kerala,Kozhikode,673016,1,0,0
13-10-2025,Kerala,Kozhikode,673017,2,1,0
13-10-2025,Kerala,Kozhikode,673019,2,1,0
13-10-2025,Kerala,Kozhikode,673302,0,1,0
13-10-2025,Kerala,Kozhikode,673305,0,1,0
13-10-2025,Kerala,Kozhikode,673308,0,1,0
13-10-2025,Kerala,Kozhikode,673323,0,0,1
13-10-2025,Kerala,Kozhikode,673507,0,3,1
13-10-2025,Kerala,Kozhikode,673541,0,1,0
13-10-2025,Kerala,Kozhikode,673585,2,0,0
13-10-2025,Kerala,Kozhikode,673602,1,0,0
13-10-2025,Kerala,Kozhikode,673613,1,1,0
13-10-2025,Kerala,Kozhikode,673639,0,1,0
16-10-2025,Kerala,Kozhikode,673016,1,0,0
16-10-2025,Kerala,Kozhikode,673308,0,0,1
16-10-2025,Kerala,Kozhikode,673585,1,0,0
16-10-2025,Kerala,Kozhikode,673601,1,0,0
16-10-2025,Kerala,Kozhikode,673614,1,1,0
15-10-2025,Kerala,Kozhikode,673003,3,0,0
15-10-2025,Kerala,Kozhikode,673015,1,0,0
15-10-2025,Kerala,Kozhikode,673102,1,0,0
15-10-2025,Kerala,Kozhikode,673104,1,1,1
15-10-2025,Kerala,Kozhikode,673305,2,0,0
15-10-2025,Kerala,Kozhikode,673502,1,0,0
15-10-2025,Kerala,Kozhikode,673571,1,1,0
15-10-2025,Kerala,Kozhikode,673585,1,1,0
15-10-2025,Kerala,Kozhikode,673613,1,0,0
15-10-2025,Kerala,Kozhikode,673616,2,1,0
15-10-2025,Kerala,Kozhikode,673631,2,0,0
18-10-2025,Kerala,Kozhikode,673019,1,0,0
18-10-2025,Kerala,Kozhikode,673308,2,0,0
18-10-2025,Kerala,Kozhikode,673317,0,1,0
18-10-2025,Kerala,Kozhikode,673586,2,0,0
18-10-2025,Kerala,Kozhikode,673620,1,0,0
18-10-2025,Kerala,Kozhikode,673661,3,0,0
17-10-2025,Kerala,Kozhikode,673010,1,0,0
17-10-2025,Kerala,Kozhikode,673017,3,0,0
17-10-2025,Kerala,Kozhikode,673019,2,2,0
17-10-2025,Kerala,Kozhikode,673029,0,1,0
17-10-2025,Kerala,Kozhikode,673306,0,1,0
17-10-2025,Kerala,Kozhikode,673307,1,0,0
17-10-2025,Kerala,Kozhikode,673529,1,0,0
17-10-2025,Kerala,Kozhikode,673541,1,0,0
17-10-2025,Kerala,Kozhikode,673633,1,0,0
20-10-2025,Kerala,Kozhikode,673011,1,0,0
20-10-2025,Kerala,Kozhikode,673302,1,0,0
20-10-2025,Kerala,Kozhikode,673523,1,0,0
20-10-2025,Kerala,Kozhikode,673541,1,1,0
19-10-2025,Kerala,Kozhikode,673102,1,0,0
19-10-2025,Kerala,Kozhikode,673306,2,0,1
19-10-2025,Kerala,Kozhikode,673307,0,1,0
19-10-2025,Kerala,Kozhikode,673309,1,0,0
19-10-2025,Kerala,Kozhikode,673501,1,0,1
19-10-2025,Kerala,Kozhikode,673502,1,0,0
19-10-2025,Kerala,Kozhikode,673506,1,0,0
19-10-2025,Kerala,Kozhikode,673529,2,1,0
19-10-2025,Kerala,Kozhikode,673602,0,7,0
19-10-2025,Kerala,Kozhikode,673614,1,2,0
19-10-2025,Kerala,Kozhikode,673661,3,2,0
21-10-2025,Kerala,Kozhikode,673104,0,0,1
21-10-2025,Kerala,Kozhikode,673504,1,0,0
24-10-2025,Kerala,Kozhikode,673105,0,1,0
24-10-2025,Kerala,Kozhikode,673303,1,0,0
24-10-2025,Kerala,Kozhikode,673328,0,1,0
24-10-2025,Kerala,Kozhikode,673506,1,1,0
24-10-2025,Kerala,Kozhikode,673507,4,2,0
24-10-2025,Kerala,Kozhikode,673524,3,0,0
24-10-2025,Kerala,Kozhikode,673574,1,1,0
24-10-2025,Kerala,Kozhikode,673586,2,0,0
24-10-2025,Kerala,Kozhikode,673614,4,0,0
24-10-2025,Kerala,Kozhikode,673620,4,0,0
25-10-2025,Kerala,Kozhikode,673002,1,1,0
25-10-2025,Kerala,Kozhikode,673010,2,0,0
25-10-2025,Kerala,Kozhikode,673015,2,0,0
25-10-2025,Kerala,Kozhikode,673028,0,1,0
25-10-2025,Kerala,Kozhikode,673102,0,1,0
25-10-2025,Kerala,Kozhikode,673302,1,0,0
25-10-2025,Kerala,Kozhikode,673303,1,0,0
25-10-2025,Kerala,Kozhikode,673307,1,0,0
25-10-2025,Kerala,Kozhikode,673508,5,0,0
25-10-2025,Kerala,Kozhikode,673509,1,0,0
25-10-2025,Kerala,Kozhikode,673527,1,0,0
25-10-2025,Kerala,Kozhikode,673528,1,0,0
25-10-2025,Kerala,Kozhikode,673614,4,1,0
25-10-2025,Kerala,Kozhikode,673631,2,0,0
23-10-2025,Kerala,Kozhikode,673504,0,0,1
23-10-2025,Kerala,Kozhikode,673582,0,0,1
23-10-2025,Kerala,Kozhikode,673614,0,0,3
27-10-2025,Kerala,Kozhikode,673103,1,0,0
27-10-2025,Kerala,Kozhikode,673524,0,1,0
27-10-2025,Kerala,Kozhikode,673573,0,2,0
27-10-2025,Kerala,Kozhikode,673585,1,0,0
27-10-2025,Kerala,Kozhikode,673602,0,2,0
27-10-2025,Kerala,Kozhikode,673603,0,2,0
27-10-2025,Kerala,Kozhikode,673614,1,0,0
28-10-2025,Kerala,Kozhikode,673007,2,2,0
28-10-2025,Kerala,Kozhikode,673010,2,0,0
28-10-2025,Kerala,Kozhikode,673015,0,1,0
28-10-2025,Kerala,Kozhikode,673029,1,0,0
28-10-2025,Kerala,Kozhikode,673315,1,0,0
28-10-2025,Kerala,Kozhikode,673328,1,0,0
28-10-2025,Kerala,Kozhikode,673524,0,2,0
28-10-2025,Kerala,Kozhikode,673541,1,1,0
28-10-2025,Kerala,Kozhikode,673574,2,0,0
28-10-2025,Kerala,Kozhikode,673580,1,0,0
28-10-2025,Kerala,Kozhikode,673585,2,0,0
28-10-2025,Kerala,Kozhikode,673614,5,0,0
28-10-2025,Kerala,Kozhikode,673620,2,1,0
28-10-2025,Kerala,Kozhikode,673661,2,1,0
31-10-2025,Kerala,Kozhikode,673003,1,0,0
31-10-2025,Kerala,Kozhikode,673012,0,1,0
31-10-2025,Kerala,Kozhikode,673303,2,0,0
31-10-2025,Kerala,Kozhikode,673315,2,0,0
31-10-2025,Kerala,Kozhikode,673507,2,0,0
31-10-2025,Kerala,Kozhikode,673521,1,0,0
31-10-2025,Kerala,Kozhikode,673522,1,0,0
31-10-2025,Kerala,Kozhikode,673529,1,1,0
31-10-2025,Kerala,Kozhikode,673572,3,0,0
31-10-2025,Kerala,Kozhikode,673614,1,1,0
31-10-2025,Kerala,Kozhikode,673616,2,0,0
31-10-2025,Kerala,Kozhikode,673620,2,0,0
30-10-2025,Kerala,Kozhikode,673001,1,0,0
30-10-2025,Kerala,Kozhikode,673003,4,0,0
30-10-2025,Kerala,Kozhikode,673007,3,2,0
30-10-2025,Kerala,Kozhikode,673008,2,1,1
30-10-2025,Kerala,Kozhikode,673011,0,1,0
30-10-2025,Kerala,Kozhikode,673028,1,0,0
30-10-2025,Kerala,Kozhikode,673309,3,1,0
30-10-2025,Kerala,Kozhikode,673509,1,2,0
30-10-2025,Kerala,Kozhikode,673523,1,0,0
30-10-2025,Kerala,Kozhikode,673571,1,1,1
30-10-2025,Kerala,Kozhikode,673572,8,2,0
30-10-2025,Kerala,Kozhikode,673582,6,3,0
30-10-2025,Kerala,Kozhikode,673585,4,0,0
30-10-2025,Kerala,Kozhikode,673655,1,1,0
29-10-2025,Kerala,Kozhikode,673001,1,0,0
29-10-2025,Kerala,Kozhikode,673301,1,0,0
29-10-2025,Kerala,Kozhikode,673303,1,0,0
29-10-2025,Kerala,Kozhikode,673304,0,1,0
29-10-2025,Kerala,Kozhikode,673307,0,0,1
29-10-2025,Kerala,Kozhikode,673504,1,0,0
29-10-2025,Kerala,Kozhikode,673507,3,0,0
29-10-2025,Kerala,Kozhikode,673528,1,0,0
29-10-2025,Kerala,Kozhikode,673541,0,1,1
29-10-2025,Kerala,Kozhikode,673574,3,2,0
29-10-2025,Kerala,Kozhikode,673601,1,0,0
29-10-2025,Kerala,Kozhikode,673616,3,0,0
02-11-2025,Kerala,Kozhikode,673003,3,1,0
02-11-2025,Kerala,Kozhikode,673009,1,0,0
02-11-2025,Kerala,Kozhikode,673010,1,3,0
02-11-2025,Kerala,Kozhikode,673019,3,1,0
02-11-2025,Kerala,Kozhikode,673027,2,1,0
02-11-2025,Kerala,Kozhikode,673106,0,2,0
02-11-2025,Kerala,Kozhikode,673501,1,1,0
02-11-2025,Kerala,Kozhikode,673507,2,2,0
02-11-2025,Kerala,Kozhikode,673517,0,2,0
02-11-2025,Kerala,Kozhikode,673521,0,1,0
02-11-2025,Kerala,Kozhikode,673525,1,1,0
02-11-2025,Kerala,Kozhikode,673571,6,4,0
02-11-2025,Kerala,Kozhikode,673582,1,2,0
02-11-2025,Kerala,Kozhikode,673602,7,1,0
02-11-2025,Kerala,Kozhikode,673603,1,1,0
02-11-2025,Kerala,Kozhikode,673614,2,1,0
02-11-2025,Kerala,Kozhikode,673631,2,0,0
01-11-2025,Kerala,Kozhikode,673011,1,0,0
01-11-2025,Kerala,Kozhikode,673019,1,0,0
